CityName,Population,CityRank,IsMetroCity,IsTouristDestination,IsWeekend,IsNewYearEve,Date,HotelName,RoomRent,StarRating,Airport,HotelAddress,HotelPincode,HotelDescription,FreeWifi,FreeBreakfast,HotelCapacity,HasSwimmingPool
Delhi,11034555,1,1,1,0,0,Dec 28 2016,OYO Premium DLF One,1958,3,13,"B - 18/12, Paschim Marg, DLF City 1, Gurgaon",122002,DLF City hotel next to shopping,1,1,15,0
Delhi,11034555,1,1,1,1,1,Dec 31 2016,OYO Premium DLF One,2447,3,13,"B - 18/12, Paschim Marg, DLF City 1, Gurgaon",122002,DLF City hotel next to shopping,1,1,15,0
Delhi,11034555,1,1,1,0,0,Jan 04 2017,OYO Premium DLF One,4788,3,13,"B - 18/12, Paschim Marg, DLF City 1, Gurgaon",122002,DLF City hotel next to shopping,1,1,15,0
Delhi,11034555,1,1,1,1,0,Jan 08 2017,OYO Premium DLF One,4788,3,13,"B - 18/12, Paschim Marg, DLF City 1, Gurgaon",122002,DLF City hotel next to shopping,1,1,15,0
Delhi,11034555,1,1,1,1,0,Dec 18 2016,OYO Premium Galleria Market DLF 4,2086,3,9.9,"4308 DLF Phase 4,,Gurgaon,,India",120002,3-star Gurgaon hotel with conference center,1,0,15,0
Delhi,11034555,1,1,1,0,0,Dec 21 2016,OYO Premium Galleria Market DLF 4,2086,3,9.9,"4308 DLF Phase 4,,Gurgaon,,India",120002,3-star Gurgaon hotel with conference center,1,0,15,0
Delhi,11034555,1,1,1,1,0,Dec 24 2016,OYO Premium Galleria Market DLF 4,2086,3,9.9,"4308 DLF Phase 4,,Gurgaon,,India",120002,3-star Gurgaon hotel with conference center,1,0,15,0
Delhi,11034555,1,1,1,1,0,Dec 25 2016,OYO Premium Galleria Market DLF 4,2086,3,9.9,"4308 DLF Phase 4,,Gurgaon,,India",120002,3-star Gurgaon hotel with conference center,1,0,15,0
Delhi,11034555,1,1,1,0,0,Dec 28 2016,OYO Premium Galleria Market DLF 4,2086,3,9.9,"4308 DLF Phase 4,,Gurgaon,,India",120002,3-star Gurgaon hotel with conference center,1,0,15,0
Delhi,11034555,1,1,1,1,1,Dec 31 2016,OYO Premium Galleria Market DLF 4,2607,3,9.9,"4308 DLF Phase 4,,Gurgaon,,India",120002,3-star Gurgaon hotel with conference center,1,0,15,0
Delhi,11034555,1,1,1,0,0,Jan 04 2017,OYO Premium Galleria Market DLF 4,6172,3,9.9,"4308 DLF Phase 4,,Gurgaon,,India",120002,3-star Gurgaon hotel with conference center,1,0,15,0
Delhi,11034555,1,1,1,1,0,Jan 08 2017,OYO Premium Galleria Market DLF 4,6172,3,9.9,"4308 DLF Phase 4,,Gurgaon,,India",120002,3-star Gurgaon hotel with conference center,1,0,15,0
Delhi,11034555,1,1,1,1,0,Dec 18 2016,OYO Premium GK2,2767,3,15,E-586 GK 2 Main Road,110048,Within easy reach of ISKCON Temple,1,1,15,0
Delhi,11034555,1,1,1,0,0,Dec 21 2016,OYO Premium GK2,2767,3,15,E-586 GK 2 Main Road,110048,Within easy reach of ISKCON Temple,1,1,15,0
Delhi,11034555,1,1,1,1,0,Dec 24 2016,OYO Premium GK2,2767,3,15,E-586 GK 2 Main Road,110048,Within easy reach of ISKCON Temple,1,1,15,0
Delhi,11034555,1,1,1,1,0,Dec 25 2016,OYO Premium GK2,2767,3,15,E-586 GK 2 Main Road,110048,Within easy reach of ISKCON Temple,1,1,15,0
Delhi,11034555,1,1,1,0,0,Dec 28 2016,OYO Premium GK2,2767,3,15,E-586 GK 2 Main Road,110048,Within easy reach of ISKCON Temple,1,1,15,0
Delhi,11034555,1,1,1,1,1,Dec 31 2016,OYO Premium GK2,2767,3,15,E-586 GK 2 Main Road,110048,Within easy reach of ISKCON Temple,1,1,15,0
Delhi,11034555,1,1,1,0,0,Jan 04 2017,OYO Premium GK2,7769,3,15,E-586 GK 2 Main Road,110048,Within easy reach of ISKCON Temple,1,1,15,0
Delhi,11034555,1,1,1,1,0,Jan 08 2017,OYO Premium GK2,7769,3,15,E-586 GK 2 Main Road,110048,Within easy reach of ISKCON Temple,1,1,15,0
Delhi,11034555,1,1,1,1,0,Dec 18 2016,OYO Premium Near Fortis Faridabad,3637,3,29,"45 Neelam Bata Road, Faridabad",121001,3-star hotel in Faridabad,1,1,15,0
Delhi,11034555,1,1,1,0,0,Dec 21 2016,OYO Premium Near Fortis Faridabad,3881,3,29,"45 Neelam Bata Road, Faridabad",121001,3-star hotel in Faridabad,1,1,15,0
Delhi,11034555,1,1,1,1,0,Dec 24 2016,OYO Premium Near Fortis Faridabad,3881,3,29,"45 Neelam Bata Road, Faridabad",121001,3-star hotel in Faridabad,1,1,15,0
Delhi,11034555,1,1,1,1,0,Dec 25 2016,OYO Premium Near Fortis Faridabad,3881,3,29,"45 Neelam Bata Road, Faridabad",121001,3-star hotel in Faridabad,1,1,15,0
Delhi,11034555,1,1,1,0,0,Dec 28 2016,OYO Premium Near Fortis Faridabad,3881,3,29,"45 Neelam Bata Road, Faridabad",121001,3-star hotel in Faridabad,1,1,15,0
Delhi,11034555,1,1,1,1,1,Dec 31 2016,OYO Premium Near Fortis Faridabad,5877,3,29,"45 Neelam Bata Road, Faridabad",121001,3-star hotel in Faridabad,1,1,15,0
Delhi,11034555,1,1,1,0,0,Jan 04 2017,OYO Premium Near Fortis Faridabad,6066,3,29,"45 Neelam Bata Road, Faridabad",121001,3-star hotel in Faridabad,1,1,15,0
Delhi,11034555,1,1,1,1,0,Jan 08 2017,OYO Premium Near Fortis Faridabad,6066,3,29,"45 Neelam Bata Road, Faridabad",121001,3-star hotel in Faridabad,1,1,15,0
Delhi,11034555,1,1,1,1,0,Dec 18 2016,OYO Premium Near Golf Course Road,1617,3,17,"Plot No 29-30, Saraswati Kunj, Sector 54, Golf Course Road, Gurgaon",122001,Gurgaon hotel next to shopping,1,1,15,0
Delhi,11034555,1,1,1,0,0,Dec 21 2016,OYO Premium Near Golf Course Road,1617,3,17,"Plot No 29-30, Saraswati Kunj, Sector 54, Golf Course Road, Gurgaon",122001,Gurgaon hotel next to shopping,1,1,15,0
Delhi,11034555,1,1,1,1,0,Dec 24 2016,OYO Premium Near Golf Course Road,1617,3,17,"Plot No 29-30, Saraswati Kunj, Sector 54, Golf Course Road, Gurgaon",122001,Gurgaon hotel next to shopping,1,1,15,0
Delhi,11034555,1,1,1,1,0,Dec 25 2016,OYO Premium Near Golf Course Road,1617,3,17,"Plot No 29-30, Saraswati Kunj, Sector 54, Golf Course Road, Gurgaon",122001,Gurgaon hotel next to shopping,1,1,15,0
Delhi,11034555,1,1,1,0,0,Dec 28 2016,OYO Premium Near Golf Course Road,1617,3,17,"Plot No 29-30, Saraswati Kunj, Sector 54, Golf Course Road, Gurgaon",122001,Gurgaon hotel next to shopping,1,1,15,0
Delhi,11034555,1,1,1,1,1,Dec 31 2016,OYO Premium Near Golf Course Road,2022,3,17,"Plot No 29-30, Saraswati Kunj, Sector 54, Golf Course Road, Gurgaon",122001,Gurgaon hotel next to shopping,1,1,15,0
Delhi,11034555,1,1,1,0,0,Jan 04 2017,OYO Premium Near Golf Course Road,4043,3,17,"Plot No 29-30, Saraswati Kunj, Sector 54, Golf Course Road, Gurgaon",122001,Gurgaon hotel next to shopping,1,1,15,0
Delhi,11034555,1,1,1,1,0,Jan 08 2017,OYO Premium Near Golf Course Road,4043,3,17,"Plot No 29-30, Saraswati Kunj, Sector 54, Golf Course Road, Gurgaon",122001,Gurgaon hotel next to shopping,1,1,15,0
Delhi,11034555,1,1,1,1,0,Dec 18 2016,OYO Premium Rajouri Garden Janta Market,3278,3,10,"J 12/36, Opp Janta Market, Rajouri Garden, New Delhi, 110027 India",110027,3-star New Delhi hotel with conference center,1,1,15,0
Delhi,11034555,1,1,1,0,0,Dec 21 2016,OYO Premium Rajouri Garden Janta Market,4097,3,10,"J 12/36, Opp Janta Market, Rajouri Garden, New Delhi, 110027 India",110027,3-star New Delhi hotel with conference center,1,1,15,0
Delhi,11034555,1,1,1,1,0,Dec 24 2016,OYO Premium Rajouri Garden Janta Market,4097,3,10,"J 12/36, Opp Janta Market, Rajouri Garden, New Delhi, 110027 India",110027,3-star New Delhi hotel with conference center,1,1,15,0
Delhi,11034555,1,1,1,1,0,Dec 25 2016,OYO Premium Rajouri Garden Janta Market,4097,3,10,"J 12/36, Opp Janta Market, Rajouri Garden, New Delhi, 110027 India",110027,3-star New Delhi hotel with conference center,1,1,15,0
Delhi,11034555,1,1,1,0,0,Dec 28 2016,OYO Premium Rajouri Garden Janta Market,3278,3,10,"J 12/36, Opp Janta Market, Rajouri Garden, New Delhi, 110027 India",110027,3-star New Delhi hotel with conference center,1,1,15,0
Delhi,11034555,1,1,1,1,1,Dec 31 2016,OYO Premium Rajouri Garden Janta Market,4097,3,10,"J 12/36, Opp Janta Market, Rajouri Garden, New Delhi, 110027 India",110027,3-star New Delhi hotel with conference center,1,1,15,0
Delhi,11034555,1,1,1,0,0,Jan 04 2017,OYO Premium Rajouri Garden Janta Market,4097,3,10,"J 12/36, Opp Janta Market, Rajouri Garden, New Delhi, 110027 India",110027,3-star New Delhi hotel with conference center,1,1,15,0
Delhi,11034555,1,1,1,1,0,Jan 08 2017,OYO Premium Rajouri Garden Janta Market,4097,3,10,"J 12/36, Opp Janta Market, Rajouri Garden, New Delhi, 110027 India",110027,3-star New Delhi hotel with conference center,1,1,15,0
Delhi,11034555,1,1,1,1,0,Dec 18 2016,OYO Premium Saket Metro Station,4257,3,12,"D-193, Saket,,New Delhi,,India",110017,"3-star hotel, convenient to Qutub Minar",1,0,15,0
Delhi,11034555,1,1,1,0,0,Dec 21 2016,OYO Premium Saket Metro Station,4257,3,12,"D-193, Saket,,New Delhi,,India",110017,"3-star hotel, convenient to Qutub Minar",1,0,15,0
Delhi,11034555,1,1,1,1,0,Dec 24 2016,OYO Premium Saket Metro Station,11069,3,12,"D-193, Saket,,New Delhi,,India",110017,"3-star hotel, convenient to Qutub Minar",1,0,15,0
Delhi,11034555,1,1,1,1,0,Dec 25 2016,OYO Premium Saket Metro Station,4257,3,12,"D-193, Saket,,New Delhi,,India",110017,"3-star hotel, convenient to Qutub Minar",1,0,15,0
Delhi,11034555,1,1,1,0,0,Dec 28 2016,OYO Premium Saket Metro Station,11069,3,12,"D-193, Saket,,New Delhi,,India",110017,"3-star hotel, convenient to Qutub Minar",1,0,15,0
Delhi,11034555,1,1,1,1,1,Dec 31 2016,OYO Premium Saket Metro Station,11069,3,12,"D-193, Saket,,New Delhi,,India",110017,"3-star hotel, convenient to Qutub Minar",1,0,15,0
Delhi,11034555,1,1,1,0,0,Jan 04 2017,OYO Premium Saket Metro Station,11069,3,12,"D-193, Saket,,New Delhi,,India",110017,"3-star hotel, convenient to Qutub Minar",1,0,15,0
Delhi,11034555,1,1,1,1,0,Jan 08 2017,OYO Premium Saket Metro Station,11069,3,12,"D-193, Saket,,New Delhi,,India",110017,"3-star hotel, convenient to Qutub Minar",1,0,15,0
Delhi,11034555,1,1,1,1,0,Dec 18 2016,OYO Rooms Cyber City Oakwood,1737,3,7.9,"P-5/1 DLF Phase 2, Gurgaon, Delhi N.C.R, India",122002,Gurgaon hotel next to shopping,1,1,15,0
Delhi,11034555,1,1,1,0,0,Dec 21 2016,OYO Rooms Cyber City Oakwood,1686,3,7.9,"P-5/1 DLF Phase 2, Gurgaon, Delhi N.C.R, India",122002,Gurgaon hotel next to shopping,1,1,15,0
Delhi,11034555,1,1,1,1,0,Dec 24 2016,OYO Rooms Cyber City Oakwood,1686,3,7.9,"P-5/1 DLF Phase 2, Gurgaon, Delhi N.C.R, India",122002,Gurgaon hotel next to shopping,1,1,15,0
Delhi,11034555,1,1,1,1,0,Dec 25 2016,OYO Rooms Cyber City Oakwood,1925,3,7.9,"P-5/1 DLF Phase 2, Gurgaon, Delhi N.C.R, India",122002,Gurgaon hotel next to shopping,1,1,15,0
Delhi,11034555,1,1,1,0,0,Dec 28 2016,OYO Rooms Cyber City Oakwood,1551,3,7.9,"P-5/1 DLF Phase 2, Gurgaon, Delhi N.C.R, India",122002,Gurgaon hotel next to shopping,1,1,15,0
Delhi,11034555,1,1,1,1,1,Dec 31 2016,OYO Rooms Cyber City Oakwood,1912,3,7.9,"P-5/1 DLF Phase 2, Gurgaon, Delhi N.C.R, India",122002,Gurgaon hotel next to shopping,1,1,15,0
Delhi,11034555,1,1,1,0,0,Jan 04 2017,OYO Rooms Cyber City Oakwood,3128,3,7.9,"P-5/1 DLF Phase 2, Gurgaon, Delhi N.C.R, India",122002,Gurgaon hotel next to shopping,1,1,15,0
Delhi,11034555,1,1,1,1,0,Jan 08 2017,OYO Rooms Cyber City Oakwood,3128,3,7.9,"P-5/1 DLF Phase 2, Gurgaon, Delhi N.C.R, India",122002,Gurgaon hotel next to shopping,1,1,15,0
Delhi,11034555,1,1,1,1,0,Dec 18 2016,OYO Rooms Cyber Hub DLF,1737,3,9,"M11A/8, Near DLF Square Building, DLF Phase 2, Gurgaon",122002,DLF City hotel next to shopping,1,1,15,0
Delhi,11034555,1,1,1,0,0,Dec 21 2016,OYO Rooms Cyber Hub DLF,1686,3,9,"M11A/8, Near DLF Square Building, DLF Phase 2, Gurgaon",122002,DLF City hotel next to shopping,1,1,15,0
Delhi,11034555,1,1,1,1,0,Dec 24 2016,OYO Rooms Cyber Hub DLF,1971,3,9,"M11A/8, Near DLF Square Building, DLF Phase 2, Gurgaon",122002,DLF City hotel next to shopping,1,1,15,0
Delhi,11034555,1,1,1,1,0,Dec 25 2016,OYO Rooms Cyber Hub DLF,1925,3,9,"M11A/8, Near DLF Square Building, DLF Phase 2, Gurgaon",122002,DLF City hotel next to shopping,1,1,15,0
Delhi,11034555,1,1,1,0,0,Dec 28 2016,OYO Rooms Cyber Hub DLF,1551,3,9,"M11A/8, Near DLF Square Building, DLF Phase 2, Gurgaon",122002,DLF City hotel next to shopping,1,1,15,0
Delhi,11034555,1,1,1,1,1,Dec 31 2016,OYO Rooms Cyber Hub DLF,2390,3,9,"M11A/8, Near DLF Square Building, DLF Phase 2, Gurgaon",122002,DLF City hotel next to shopping,1,1,15,0
Delhi,11034555,1,1,1,0,0,Jan 04 2017,OYO Rooms Cyber Hub DLF,3140,3,9,"M11A/8, Near DLF Square Building, DLF Phase 2, Gurgaon",122002,DLF City hotel next to shopping,1,1,15,0
Delhi,11034555,1,1,1,1,0,Jan 08 2017,OYO Rooms Cyber Hub DLF,3140,3,9,"M11A/8, Near DLF Square Building, DLF Phase 2, Gurgaon",122002,DLF City hotel next to shopping,1,1,15,0
Delhi,11034555,1,1,1,1,0,Dec 18 2016,OYO Rooms Delhi Maharani Bagh,2639,3,18,Plot no 147/1,110065,3-star hotel convenient to Humayun's Tomb,1,0,15,0
Delhi,11034555,1,1,1,0,0,Dec 21 2016,OYO Rooms Delhi Maharani Bagh,2639,3,18,Plot no 147/1,110065,3-star hotel convenient to Humayun's Tomb,1,0,15,0
Delhi,11034555,1,1,1,1,0,Dec 24 2016,OYO Rooms Delhi Maharani Bagh,2639,3,18,Plot no 147/1,110065,3-star hotel convenient to Humayun's Tomb,1,0,15,0
Delhi,11034555,1,1,1,1,0,Dec 25 2016,OYO Rooms Delhi Maharani Bagh,2639,3,18,Plot no 147/1,110065,3-star hotel convenient to Humayun's Tomb,1,0,15,0
Delhi,11034555,1,1,1,0,0,Dec 28 2016,OYO Rooms Delhi Maharani Bagh,2597,3,18,Plot no 147/1,110065,3-star hotel convenient to Humayun's Tomb,1,0,15,0
Delhi,11034555,1,1,1,1,1,Dec 31 2016,OYO Rooms Delhi Maharani Bagh,6598,3,18,Plot no 147/1,110065,3-star hotel convenient to Humayun's Tomb,1,0,15,0
Delhi,11034555,1,1,1,0,0,Jan 04 2017,OYO Rooms Delhi Maharani Bagh,6385,3,18,Plot no 147/1,110065,3-star hotel convenient to Humayun's Tomb,1,0,15,0
Delhi,11034555,1,1,1,1,0,Jan 08 2017,OYO Rooms Delhi Maharani Bagh,6279,3,18,Plot no 147/1,110065,3-star hotel convenient to Humayun's Tomb,1,0,15,0
Delhi,11034555,1,1,1,1,0,Dec 18 2016,OYO Rooms Faridabad,2608,3,29,"1D-5B, BP, NIT, Near Hardware Chowk, Faridabad",121001,Faridabad hotel next to shopping,1,1,15,0
Delhi,11034555,1,1,1,0,0,Dec 21 2016,OYO Rooms Faridabad,2657,3,29,"1D-5B, BP, NIT, Near Hardware Chowk, Faridabad",121001,Faridabad hotel next to shopping,1,1,15,0
Delhi,11034555,1,1,1,1,0,Dec 24 2016,OYO Rooms Faridabad,2657,3,29,"1D-5B, BP, NIT, Near Hardware Chowk, Faridabad",121001,Faridabad hotel next to shopping,1,1,15,0
Delhi,11034555,1,1,1,1,0,Dec 25 2016,OYO Rooms Faridabad,2657,3,29,"1D-5B, BP, NIT, Near Hardware Chowk, Faridabad",121001,Faridabad hotel next to shopping,1,1,15,0
Delhi,11034555,1,1,1,0,0,Dec 28 2016,OYO Rooms Faridabad,2657,3,29,"1D-5B, BP, NIT, Near Hardware Chowk, Faridabad",121001,Faridabad hotel next to shopping,1,1,15,0
Delhi,11034555,1,1,1,1,1,Dec 31 2016,OYO Rooms Faridabad,3906,3,29,"1D-5B, BP, NIT, Near Hardware Chowk, Faridabad",121001,Faridabad hotel next to shopping,1,1,15,0
Delhi,11034555,1,1,1,0,0,Jan 04 2017,OYO Rooms Faridabad,4256,3,29,"1D-5B, BP, NIT, Near Hardware Chowk, Faridabad",121001,Faridabad hotel next to shopping,1,1,15,0
Delhi,11034555,1,1,1,1,0,Jan 08 2017,OYO Rooms Faridabad,4256,3,29,"1D-5B, BP, NIT, Near Hardware Chowk, Faridabad",121001,Faridabad hotel next to shopping,1,1,15,0
Delhi,11034555,1,1,1,1,0,Dec 18 2016,OYO Rooms Huda City Center Market,1404,3,18,"House No 23, Near Ardee City Gate No 3, Sector 52, Gurgaon",122002,3-star Gurgaon hotel with conference center,1,1,15,0
Delhi,11034555,1,1,1,0,0,Dec 21 2016,OYO Rooms Huda City Center Market,1490,3,18,"House No 23, Near Ardee City Gate No 3, Sector 52, Gurgaon",122002,3-star Gurgaon hotel with conference center,1,1,15,0
Delhi,11034555,1,1,1,1,0,Dec 24 2016,OYO Rooms Huda City Center Market,1490,3,18,"House No 23, Near Ardee City Gate No 3, Sector 52, Gurgaon",122002,3-star Gurgaon hotel with conference center,1,1,15,0
Delhi,11034555,1,1,1,1,0,Dec 25 2016,OYO Rooms Huda City Center Market,1490,3,18,"House No 23, Near Ardee City Gate No 3, Sector 52, Gurgaon",122002,3-star Gurgaon hotel with conference center,1,1,15,0
Delhi,11034555,1,1,1,0,0,Dec 28 2016,OYO Rooms Huda City Center Market,1490,3,18,"House No 23, Near Ardee City Gate No 3, Sector 52, Gurgaon",122002,3-star Gurgaon hotel with conference center,1,1,15,0
Delhi,11034555,1,1,1,1,1,Dec 31 2016,OYO Rooms Huda City Center Market,1490,3,18,"House No 23, Near Ardee City Gate No 3, Sector 52, Gurgaon",122002,3-star Gurgaon hotel with conference center,1,1,15,0
Delhi,11034555,1,1,1,0,0,Jan 04 2017,OYO Rooms Huda City Center Market,3937,3,18,"House No 23, Near Ardee City Gate No 3, Sector 52, Gurgaon",122002,3-star Gurgaon hotel with conference center,1,1,15,0
Delhi,11034555,1,1,1,1,0,Jan 08 2017,OYO Rooms Huda City Center Market,3937,3,18,"House No 23, Near Ardee City Gate No 3, Sector 52, Gurgaon",122002,3-star Gurgaon hotel with conference center,1,1,15,0
Delhi,11034555,1,1,1,1,0,Dec 18 2016,OYO Rooms Kalkaji,2554,3,17,"E-993, Chittaranjan Park,,New Delhi,,India",110019,"3-star hotel, convenient to Lotus Temple",1,0,15,0
Delhi,11034555,1,1,1,0,0,Dec 21 2016,OYO Rooms Kalkaji,7130,3,17,"E-993, Chittaranjan Park,,New Delhi,,India",110019,"3-star hotel, convenient to Lotus Temple",1,0,15,0
Delhi,11034555,1,1,1,1,0,Dec 24 2016,OYO Rooms Kalkaji,7130,3,17,"E-993, Chittaranjan Park,,New Delhi,,India",110019,"3-star hotel, convenient to Lotus Temple",1,0,15,0
Delhi,11034555,1,1,1,1,0,Dec 25 2016,OYO Rooms Kalkaji,7130,3,17,"E-993, Chittaranjan Park,,New Delhi,,India",110019,"3-star hotel, convenient to Lotus Temple",1,0,15,0
Delhi,11034555,1,1,1,0,0,Dec 28 2016,OYO Rooms Kalkaji,7130,3,17,"E-993, Chittaranjan Park,,New Delhi,,India",110019,"3-star hotel, convenient to Lotus Temple",1,0,15,0
Delhi,11034555,1,1,1,1,1,Dec 31 2016,OYO Rooms Kalkaji,3193,3,17,"E-993, Chittaranjan Park,,New Delhi,,India",110019,"3-star hotel, convenient to Lotus Temple",1,0,15,0
Delhi,11034555,1,1,1,0,0,Jan 04 2017,OYO Rooms Kalkaji,7130,3,17,"E-993, Chittaranjan Park,,New Delhi,,India",110019,"3-star hotel, convenient to Lotus Temple",1,0,15,0
Delhi,11034555,1,1,1,1,0,Jan 08 2017,OYO Rooms Kalkaji,7130,3,17,"E-993, Chittaranjan Park,,New Delhi,,India",110019,"3-star hotel, convenient to Lotus Temple",1,0,15,0
Delhi,11034555,1,1,1,1,0,Dec 18 2016,OYO Rooms Kirti Nagar,1575,2.5,12,"F-50, Kirti Nagar, New Delhi, 110015 India",110015,New Delhi hotel next to shopping,1,1,15,0
Delhi,11034555,1,1,1,0,0,Dec 21 2016,OYO Rooms Kirti Nagar,1575,2.5,12,"F-50, Kirti Nagar, New Delhi, 110015 India",110015,New Delhi hotel next to shopping,1,1,15,0
Delhi,11034555,1,1,1,1,0,Dec 24 2016,OYO Rooms Kirti Nagar,1617,2.5,12,"F-50, Kirti Nagar, New Delhi, 110015 India",110015,New Delhi hotel next to shopping,1,1,15,0
Delhi,11034555,1,1,1,1,0,Dec 25 2016,OYO Rooms Kirti Nagar,1617,2.5,12,"F-50, Kirti Nagar, New Delhi, 110015 India",110015,New Delhi hotel next to shopping,1,1,15,0
Delhi,11034555,1,1,1,0,0,Dec 28 2016,OYO Rooms Kirti Nagar,1617,2.5,12,"F-50, Kirti Nagar, New Delhi, 110015 India",110015,New Delhi hotel next to shopping,1,1,15,0
Delhi,11034555,1,1,1,1,1,Dec 31 2016,OYO Rooms Kirti Nagar,1617,2.5,12,"F-50, Kirti Nagar, New Delhi, 110015 India",110015,New Delhi hotel next to shopping,1,1,15,0
Delhi,11034555,1,1,1,0,0,Jan 04 2017,OYO Rooms Kirti Nagar,4575,2.5,12,"F-50, Kirti Nagar, New Delhi, 110015 India",110015,New Delhi hotel next to shopping,1,1,15,0
Delhi,11034555,1,1,1,1,0,Jan 08 2017,OYO Rooms Kirti Nagar,4575,2.5,12,"F-50, Kirti Nagar, New Delhi, 110015 India",110015,New Delhi hotel next to shopping,1,1,15,0
Delhi,11034555,1,1,1,1,0,Dec 18 2016,OYO Rooms MDI Gurgaon,1575,3,9.3,"84, Behind Bata Building,Near MDI Sector-17A,Gurgaon,,India",122018,Gurgaon hotel next to shopping,1,0,15,0
Delhi,11034555,1,1,1,0,0,Dec 21 2016,OYO Rooms MDI Gurgaon,1575,3,9.3,"84, Behind Bata Building,Near MDI Sector-17A,Gurgaon,,India",122018,Gurgaon hotel next to shopping,1,0,15,0
Delhi,11034555,1,1,1,1,0,Dec 24 2016,OYO Rooms MDI Gurgaon,1447,3,9.3,"84, Behind Bata Building,Near MDI Sector-17A,Gurgaon,,India",122018,Gurgaon hotel next to shopping,1,0,15,0
Delhi,11034555,1,1,1,1,0,Dec 25 2016,OYO Rooms MDI Gurgaon,1575,3,9.3,"84, Behind Bata Building,Near MDI Sector-17A,Gurgaon,,India",122018,Gurgaon hotel next to shopping,1,0,15,0
Delhi,11034555,1,1,1,0,0,Dec 28 2016,OYO Rooms MDI Gurgaon,1575,3,9.3,"84, Behind Bata Building,Near MDI Sector-17A,Gurgaon,,India",122018,Gurgaon hotel next to shopping,1,0,15,0
Delhi,11034555,1,1,1,1,1,Dec 31 2016,OYO Rooms MDI Gurgaon,1575,3,9.3,"84, Behind Bata Building,Near MDI Sector-17A,Gurgaon,,India",122018,Gurgaon hotel next to shopping,1,0,15,0
Delhi,11034555,1,1,1,0,0,Jan 04 2017,OYO Rooms MDI Gurgaon,1575,3,9.3,"84, Behind Bata Building,Near MDI Sector-17A,Gurgaon,,India",122018,Gurgaon hotel next to shopping,1,0,15,0
Delhi,11034555,1,1,1,1,0,Jan 08 2017,OYO Rooms MDI Gurgaon,1575,3,9.3,"84, Behind Bata Building,Near MDI Sector-17A,Gurgaon,,India",122018,Gurgaon hotel next to shopping,1,0,15,0
Delhi,11034555,1,1,1,1,0,Dec 18 2016,OYO Rooms Medanta II,1830,3,19,"1094P,Bakhtawar Chowk, Sector-46, Gurgaon",122001,3-star Gurgaon hotel with restaurant,1,1,15,0
Delhi,11034555,1,1,1,0,0,Dec 21 2016,OYO Rooms Medanta II,1830,3,19,"1094P,Bakhtawar Chowk, Sector-46, Gurgaon",122001,3-star Gurgaon hotel with restaurant,1,1,15,0
Delhi,11034555,1,1,1,1,0,Dec 24 2016,OYO Rooms Medanta II,1830,3,19,"1094P,Bakhtawar Chowk, Sector-46, Gurgaon",122001,3-star Gurgaon hotel with restaurant,1,1,15,0
Delhi,11034555,1,1,1,1,0,Dec 25 2016,OYO Rooms Medanta II,1830,3,19,"1094P,Bakhtawar Chowk, Sector-46, Gurgaon",122001,3-star Gurgaon hotel with restaurant,1,1,15,0
Delhi,11034555,1,1,1,0,0,Dec 28 2016,OYO Rooms Medanta II,1830,3,19,"1094P,Bakhtawar Chowk, Sector-46, Gurgaon",122001,3-star Gurgaon hotel with restaurant,1,1,15,0
Delhi,11034555,1,1,1,1,1,Dec 31 2016,OYO Rooms Medanta II,2288,3,19,"1094P,Bakhtawar Chowk, Sector-46, Gurgaon",122001,3-star Gurgaon hotel with restaurant,1,1,15,0
Delhi,11034555,1,1,1,0,0,Jan 04 2017,OYO Rooms Medanta II,4150,3,19,"1094P,Bakhtawar Chowk, Sector-46, Gurgaon",122001,3-star Gurgaon hotel with restaurant,1,1,15,0
Delhi,11034555,1,1,1,1,0,Jan 08 2017,OYO Rooms Medanta II,4150,3,19,"1094P,Bakhtawar Chowk, Sector-46, Gurgaon",122001,3-star Gurgaon hotel with restaurant,1,1,15,0
Delhi,11034555,1,1,1,1,0,Dec 18 2016,OYO Rooms Moulsari Avenue,1265,3,7.1,"V27-16, DLF Phase III, Gurgaon, 122001 India",122001,3-star hotel in DLF City with restaurant,1,1,15,0
Delhi,11034555,1,1,1,0,0,Dec 21 2016,OYO Rooms Moulsari Avenue,1265,3,7.1,"V27-16, DLF Phase III, Gurgaon, 122001 India",122001,3-star hotel in DLF City with restaurant,1,1,15,0
Delhi,11034555,1,1,1,1,0,Dec 24 2016,OYO Rooms Moulsari Avenue,1265,3,7.1,"V27-16, DLF Phase III, Gurgaon, 122001 India",122001,3-star hotel in DLF City with restaurant,1,1,15,0
Delhi,11034555,1,1,1,1,0,Dec 25 2016,OYO Rooms Moulsari Avenue,1724,3,7.1,"V27-16, DLF Phase III, Gurgaon, 122001 India",122001,3-star hotel in DLF City with restaurant,1,1,15,0
Delhi,11034555,1,1,1,0,0,Dec 28 2016,OYO Rooms Moulsari Avenue,1724,3,7.1,"V27-16, DLF Phase III, Gurgaon, 122001 India",122001,3-star hotel in DLF City with restaurant,1,1,15,0
Delhi,11034555,1,1,1,1,1,Dec 31 2016,OYO Rooms Moulsari Avenue,1852,3,7.1,"V27-16, DLF Phase III, Gurgaon, 122001 India",122001,3-star hotel in DLF City with restaurant,1,1,15,0
